window,symbol,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2022 Bear,000756.SZ,2022-11-18,2022-11-25,25.0,21.84,-0.12639999999999996,-0.12949999999999995,300,0.0031
2022 Bear,000670.SZ,2022-11-18,2022-11-25,8.18,7.91,-0.033007334963325086,-0.036107334963325084,1100,0.0031
2022 Bear,001203.SZ,2022-11-18,2022-11-25,15.0,15.33,0.02200000000000002,0.01890000000000002,600,0.0031
2022 Bear,000034.SZ,2022-11-18,2022-11-25,24.73,23.42,-0.052972098665588274,-0.05607209866558827,300,0.0031
2022 Bear,000681.SZ,2022-11-18,2022-11-25,14.6,11.9,-0.18493150684931503,-0.18803150684931502,600,0.0031
2022 Bear,000863.SZ,2022-11-21,2022-11-28,6.3,4.93,-0.21746031746031746,-0.22056031746031746,300,0.0031
2022 Bear,000948.SZ,2022-11-21,2022-11-28,23.4,25.46,0.08803418803418817,0.08493418803418816,100,0.0031
2022 Bear,000620.SZ,2022-11-21,2022-11-28,3.11,3.16,0.016077170418006492,0.012977170418006492,700,0.0031
2022 Bear,002153.SZ,2022-11-21,2022-11-28,14.7,13.6,-0.07482993197278909,-0.0779299319727891,100,0.0031
2022 Bear,000953.SZ,2022-11-21,2022-11-28,7.52,6.71,-0.10771276595744672,-0.11081276595744673,300,0.0031
2022 Bear,000837.SZ,2022-11-21,2022-11-28,11.36,10.02,-0.11795774647887325,-0.12105774647887325,200,0.0031
2022 Bear,000975.SZ,2022-11-21,2022-11-28,15.0,15.29,0.019333333333333202,0.016233333333333204,100,0.0031
2022 Bear,000516.SZ,2022-11-21,2022-11-28,11.5,11.47,-0.002608695652173809,-0.0057086956521738095,200,0.0031
2022 Bear,000766.SZ,2022-11-22,2022-11-29,5.83,5.88,0.00857632933104635,0.00547632933104635,100,0.0031
2022 Bear,000420.SZ,2022-11-22,2022-11-29,5.57,5.09,-0.08617594254937166,-0.08927594254937167,200,0.0031
2022 Bear,000952.SZ,2022-11-22,2022-11-29,8.25,8.15,-0.012121212121212088,-0.015221212121212089,100,0.0031
2022 Bear,001338.SZ,2022-11-24,2022-12-01,18.59,23.43,0.2603550295857988,0.25,4500,0.0031
2022 Bear,002181.SZ,2022-11-24,2022-12-01,6.5,7.52,0.15692307692307694,0.15382307692307695,13100,0.0031
2022 Bear,000153.SZ,2022-11-24,2022-12-01,11.18,13.0,0.16279069767441867,0.15969069767441868,7600,0.0031
2022 Bear,002368.SZ,2022-11-24,2022-12-01,30.66,31.21,0.01793868232224405,0.014838682322244048,2700,0.0031
2022 Bear,003027.SZ,2022-11-24,2022-12-01,25.66,30.82,0.20109119251753693,0.19799119251753694,3300,0.0031
2022 Bear,300105.SZ,2022-11-24,2022-12-01,8.36,8.55,0.02272727272727293,0.01962727272727293,10100,0.0031
2022 Bear,000788.SZ,2022-11-24,2022-12-01,8.71,8.24,-0.053960964408725665,-0.05706096440872566,9700,0.0031
2022 Bear,000045.SZ,2022-11-24,2022-12-01,10.54,11.17,0.059772296015180304,0.056672296015180305,8000,0.0031
2022 Bear,001255.SZ,2022-11-24,2022-12-01,37.1,36.99,-0.0029649595687331054,-0.006064959568733106,2200,0.0031
2022 Bear,001269.SZ,2022-11-24,2022-12-01,97.9,89.28,-0.0880490296220634,-0.09114902962206341,800,0.0031
2022 Bear,000797.SZ,2022-11-25,2022-12-02,3.86,4.64,0.20207253886010368,0.1989725388601037,2500,0.0031
2022 Bear,002316.SZ,2022-11-25,2022-12-02,3.87,4.14,0.06976744186046502,0.06666744186046501,2500,0.0031
2022 Bear,000919.SZ,2022-11-25,2022-12-02,9.99,9.37,-0.06206206206206211,-0.06516206206206211,900,0.0031
2022 Bear,000736.SZ,2022-11-25,2022-12-02,15.79,20.27,0.2837238758708043,0.25,600,0.0031
2022 Bear,002095.SZ,2022-11-25,2022-12-02,16.54,17.14,0.03627569528415964,0.03317569528415964,500,0.0031
2022 Bear,001283.SZ,2022-11-25,2022-12-02,59.28,58.88,-0.006747638326585648,-0.009847638326585648,100,0.0031
2022 Bear,000573.SZ,2022-11-25,2022-12-02,4.0,4.34,0.08499999999999996,0.08189999999999996,2400,0.0031
2022 Bear,000756.SZ,2022-11-25,2022-12-02,21.85,21.36,-0.022425629290617977,-0.025525629290617975,400,0.0031
2022 Bear,002079.SZ,2022-11-25,2022-12-02,13.22,13.7,0.036308623298033194,0.033208623298033195,700,0.0031
2022 Bear,001203.SZ,2022-11-25,2022-12-02,15.0,15.11,0.007333333333333192,0.0042333333333331915,600,0.0031
2022 Bear,000863.SZ,2022-11-28,2022-12-05,5.17,4.62,-0.10638297872340419,-0.10948297872340419,400,0.0031
2022 Bear,000948.SZ,2022-11-28,2022-12-05,24.85,24.65,-0.008048289738430747,-0.011148289738430748,100,0.0031
2022 Bear,000953.SZ,2022-11-28,2022-12-05,6.65,6.61,-0.006015037593984918,-0.009115037593984918,300,0.0031
2022 Bear,002401.SZ,2022-11-28,2022-12-05,12.36,12.43,0.005663430420711935,0.0025634304207119347,200,0.0031
2022 Bear,000620.SZ,2022-11-28,2022-12-05,3.32,3.14,-0.054216867469879415,-0.057316867469879414,700,0.0031
2022 Bear,002090.SZ,2022-11-28,2022-12-05,14.34,14.4,0.004184100418409997,0.0010841004184099974,100,0.0031
2022 Bear,300065.SZ,2022-11-28,2022-12-05,14.6,18.09,0.239041095890411,0.235941095890411,100,0.0031
2022 Bear,000908.SZ,2022-11-29,2022-12-06,3.85,3.47,-0.09870129870129862,-0.10180129870129863,300,0.0031
2022 Bear,000514.SZ,2022-11-29,2022-12-06,5.16,4.73,-0.08333333333333326,-0.08643333333333326,200,0.0031
2022 Bear,000006.SZ,2022-11-29,2022-12-06,5.52,5.65,0.023550724637681375,0.020450724637681376,200,0.0031
2022 Bear,000608.SZ,2022-11-29,2022-12-06,3.55,3.78,0.06478873239436611,0.06168873239436611,300,0.0031
2022 Bear,000029.SZ,2022-11-29,2022-12-06,11.44,13.37,0.16870629370629375,0.16560629370629376,100,0.0031
2022 Bear,002043.SZ,2022-11-29,2022-12-06,10.2,10.51,0.030392156862745212,0.027292156862745214,100,0.0031
2022 Bear,002238.SZ,2022-11-29,2022-12-06,7.0,7.22,0.03142857142857136,0.028328571428571363,100,0.0031
2022 Bear,000800.SZ,2022-12-01,2022-12-08,8.9,8.63,-0.030337078651685334,-0.03343707865168533,10100,0.0031
2022 Bear,001338.SZ,2022-12-01,2022-12-08,25.77,22.98,-0.10826542491268909,-0.1113654249126891,3500,0.0031
2022 Bear,000153.SZ,2022-12-01,2022-12-08,13.3,15.05,0.13157894736842102,0.12847894736842103,6700,0.0031
2022 Bear,001269.SZ,2022-12-01,2022-12-08,87.55,91.3,0.04283266704740152,0.03973266704740152,1000,0.0031
2022 Bear,002181.SZ,2022-12-01,2022-12-08,7.5,5.6,-0.2533333333333334,-0.25,12000,0.0031
2022 Bear,001255.SZ,2022-12-01,2022-12-08,36.7,41.99,0.14414168937329697,0.14104168937329697,2400,0.0031
2022 Bear,003027.SZ,2022-12-01,2022-12-08,28.99,26.32,-0.09210072438771988,-0.09520072438771988,3100,0.0031
2022 Bear,002717.SZ,2022-12-01,2022-12-08,2.92,3.04,0.041095890410958846,0.03799589041095885,30900,0.0031
2022 Bear,300105.SZ,2022-12-01,2022-12-08,8.59,8.09,-0.05820721769499415,-0.06130721769499415,10500,0.0031
2022 Bear,000045.SZ,2022-12-01,2022-12-08,10.88,9.92,-0.08823529411764708,-0.09133529411764708,8300,0.0031
2022 Bear,000797.SZ,2022-12-02,2022-12-09,4.18,3.84,-0.08133971291866027,-0.08443971291866027,2400,0.0031
2022 Bear,001318.SZ,2022-12-02,2022-12-09,18.7,17.24,-0.07807486631016047,-0.08117486631016048,500,0.0031
2022 Bear,000736.SZ,2022-12-02,2022-12-09,20.05,19.0,-0.052369077306733236,-0.055469077306733235,500,0.0031
2022 Bear,001332.SZ,2022-12-02,2022-12-09,71.01,67.83,-0.044782425010561955,-0.04788242501056195,100,0.0031
2022 Bear,001219.SZ,2022-12-02,2022-12-09,23.75,30.57,0.28715789473684206,0.25,400,0.0031
2022 Bear,002095.SZ,2022-12-02,2022-12-09,17.03,16.64,-0.022900763358778664,-0.026000763358778663,500,0.0031
2022 Bear,002368.SZ,2022-12-02,2022-12-09,31.32,28.62,-0.08620689655172409,-0.0893068965517241,300,0.0031
2022 Bear,000965.SZ,2022-12-02,2022-12-09,5.32,5.31,-0.001879699248120481,-0.004979699248120481,1900,0.0031
2022 Bear,000034.SZ,2022-12-02,2022-12-09,22.35,21.75,-0.02684563758389269,-0.02994563758389269,400,0.0031
2022 Bear,600988.SH,2022-12-02,2022-12-09,19.52,18.61,-0.046618852459016424,-0.04971885245901642,500,0.0031
2022 Bear,001256.SZ,2022-12-05,2022-12-12,21.6,26.42,0.2231481481481481,0.2200481481481481,100,0.0031
2022 Bear,300065.SZ,2022-12-05,2022-12-12,18.13,18.2,0.0038610038610038533,0.0007610038610038534,100,0.0031
2022 Bear,000863.SZ,2022-12-05,2022-12-12,4.56,4.32,-0.05263157894736825,-0.05573157894736825,400,0.0031
2022 Bear,000711.SZ,2022-12-05,2022-12-12,2.98,2.8,-0.06040268456375841,-0.06350268456375842,700,0.0031
2022 Bear,000014.SZ,2022-12-05,2022-12-12,10.8,10.09,-0.06574074074074077,-0.06884074074074077,200,0.0031
2022 Bear,300140.SZ,2022-12-05,2022-12-12,8.08,7.46,-0.07673267326732669,-0.0798326732673267,200,0.0031
2022 Bear,002066.SZ,2022-12-05,2022-12-12,13.41,13.02,-0.029082774049216997,-0.032182774049216996,100,0.0031
2022 Bear,002380.SZ,2022-12-05,2022-12-12,16.36,16.1,-0.01589242053789719,-0.018992420537897188,100,0.0031
2022 Bear,000958.SZ,2022-12-06,2022-12-13,5.45,4.68,-0.14128440366972483,-0.14438440366972483,200,0.0031
2022 Bear,000006.SZ,2022-12-06,2022-12-13,5.45,5.41,-0.007339449541284404,-0.010439449541284404,200,0.0031
2022 Bear,002316.SZ,2022-12-06,2022-12-13,4.17,4.69,0.12470023980815359,0.12160023980815358,300,0.0031
2022 Bear,000608.SZ,2022-12-06,2022-12-13,3.6,3.49,-0.030555555555555558,-0.03365555555555556,400,0.0031
2022 Bear,000029.SZ,2022-12-06,2022-12-13,12.37,11.9,-0.03799514955537586,-0.04109514955537586,100,0.0031
2022 Bear,000516.SZ,2022-12-06,2022-12-13,12.17,12.02,-0.012325390304026351,-0.015425390304026352,100,0.0031
2022 Bear,000068.SZ,2022-12-06,2022-12-13,4.42,4.35,-0.015837104072398245,-0.018937104072398243,300,0.0031
2022 Bear,001333.SZ,2022-12-08,2022-12-15,41.95,32.89,-0.21597139451728253,-0.21907139451728252,2000,0.0031
2022 Bear,000153.SZ,2022-12-08,2022-12-15,14.6,14.72,0.008219178082191858,0.005119178082191858,6000,0.0031
2022 Bear,000756.SZ,2022-12-08,2022-12-15,30.21,41.91,0.38728897715988064,0.25,2900,0.0031
2022 Bear,001255.SZ,2022-12-08,2022-12-15,43.9,36.8,-0.1617312072892939,-0.1648312072892939,1900,0.0031
2022 Bear,000031.SZ,2022-12-08,2022-12-15,4.55,3.94,-0.13406593406593403,-0.13716593406593403,19200,0.0031
2022 Bear,001338.SZ,2022-12-08,2022-12-15,22.65,23.23,0.02560706401766022,0.02250706401766022,3800,0.0031
2022 Bear,001298.SZ,2022-12-08,2022-12-15,42.66,41.18,-0.034692920768870095,-0.03779292076887009,2000,0.0031
2022 Bear,001317.SZ,2022-12-08,2022-12-15,54.9,52.19,-0.04936247723132969,-0.05246247723132969,1500,0.0031
2022 Bear,003027.SZ,2022-12-08,2022-12-15,26.25,26.13,-0.00457142857142856,-0.00767142857142856,3300,0.0031
2022 Bear,002181.SZ,2022-12-08,2022-12-15,5.55,5.52,-0.005405405405405461,-0.008505405405405462,15800,0.0031
2022 Bear,001269.SZ,2022-12-09,2022-12-16,92.76,85.43,-0.07902112979732645,-0.08212112979732646,100,0.0031
2022 Bear,000573.SZ,2022-12-09,2022-12-16,4.38,4.27,-0.02511415525114158,-0.028214155251141577,2400,0.0031
2022 Bear,000736.SZ,2022-12-09,2022-12-16,18.0,20.46,0.13666666666666671,0.13356666666666672,600,0.0031
2022 Bear,001219.SZ,2022-12-09,2022-12-16,31.0,27.17,-0.12354838709677418,-0.12664838709677417,300,0.0031
2022 Bear,000797.SZ,2022-12-09,2022-12-16,3.79,4.01,0.05804749340369386,0.05494749340369386,2800,0.0031
2022 Bear,000923.SZ,2022-12-09,2022-12-16,13.98,13.86,-0.008583690987124526,-0.011683690987124526,700,0.0031
2022 Bear,000707.SZ,2022-12-09,2022-12-16,11.51,11.08,-0.037358818418766315,-0.040458818418766314,900,0.0031
2022 Bear,002077.SZ,2022-12-09,2022-12-16,18.0,22.6,0.25555555555555554,0.25,600,0.0031
2022 Bear,300604.SZ,2022-12-09,2022-12-16,52.15,47.15,-0.09587727708533078,-0.09897727708533079,200,0.0031
2022 Bear,002095.SZ,2022-12-09,2022-12-16,16.17,17.93,0.10884353741496589,0.10574353741496588,600,0.0031
2022 Bear,000411.SZ,2022-12-12,2022-12-19,15.82,14.01,-0.11441213653603033,-0.11751213653603033,100,0.0031
2022 Bear,000716.SZ,2022-12-12,2022-12-19,5.49,7.37,0.3424408014571949,0.25,400,0.0031
2022 Bear,000919.SZ,2022-12-12,2022-12-19,9.84,8.55,-0.13109756097560965,-0.13419756097560964,200,0.0031
2022 Bear,300065.SZ,2022-12-12,2022-12-19,18.27,13.8,-0.244663382594417,-0.247763382594417,100,0.0031
2022 Bear,000788.SZ,2022-12-12,2022-12-19,9.3,8.71,-0.0634408602150538,-0.0665408602150538,200,0.0031
2022 Bear,002043.SZ,2022-12-12,2022-12-19,10.65,10.94,0.027230046948356623,0.024130046948356625,200,0.0031
2022 Bear,002316.SZ,2022-12-13,2022-12-20,4.92,3.7,-0.2479674796747967,-0.25,300,0.0031
2022 Bear,000892.SZ,2022-12-13,2022-12-20,4.52,4.02,-0.11061946902654873,-0.11371946902654874,400,0.0031
2022 Bear,000752.SZ,2022-12-13,2022-12-20,4.91,4.29,-0.12627291242362526,-0.12937291242362525,300,0.0031
2022 Bear,000609.SZ,2022-12-13,2022-12-20,7.06,6.29,-0.10906515580736542,-0.11216515580736543,200,0.0031
2022 Bear,000011.SZ,2022-12-13,2022-12-20,12.5,11.25,-0.09999999999999998,-0.10309999999999998,100,0.0031
2022 Bear,000006.SZ,2022-12-13,2022-12-20,5.34,5.57,0.04307116104868913,0.039971161048689134,300,0.0031
2022 Bear,000597.SZ,2022-12-13,2022-12-20,6.96,8.54,0.22701149425287337,0.22391149425287338,200,0.0031
2022 Bear,001338.SZ,2022-12-15,2022-12-22,21.8,21.57,-0.010550458715596345,-0.013650458715596345,3900,0.0031
2022 Bear,000756.SZ,2022-12-15,2022-12-22,43.5,39.3,-0.09655172413793112,-0.09965172413793112,1900,0.0031
2022 Bear,003026.SZ,2022-12-15,2022-12-22,58.45,56.14,-0.03952095808383238,-0.04262095808383238,1400,0.0031
2022 Bear,002362.SZ,2022-12-15,2022-12-22,18.52,15.8,-0.14686825053995678,-0.14996825053995677,4600,0.0031
2022 Bear,002368.SZ,2022-12-15,2022-12-22,29.6,27.87,-0.05844594594594599,-0.061545945945945986,2800,0.0031
2022 Bear,000863.SZ,2022-12-15,2022-12-22,4.55,4.09,-0.10109890109890107,-0.10419890109890108,18700,0.0031
2022 Bear,300056.SZ,2022-12-15,2022-12-22,7.89,6.78,-0.14068441064638781,-0.1437844106463878,10800,0.0031
2022 Bear,002066.SZ,2022-12-15,2022-12-22,12.82,11.8,-0.0795631825273011,-0.08266318252730111,6600,0.0031
2022 Bear,001255.SZ,2022-12-15,2022-12-22,36.49,33.5,-0.08194025760482326,-0.08504025760482327,2300,0.0031
2022 Bear,000953.SZ,2022-12-16,2022-12-23,7.2,7.33,0.01805555555555549,0.014955555555555491,1500,0.0031
2022 Bear,000736.SZ,2022-12-16,2022-12-23,20.66,18.35,-0.1118102613746369,-0.1149102613746369,500,0.0031
2022 Bear,001298.SZ,2022-12-16,2022-12-23,38.79,35.15,-0.09383861820056716,-0.09693861820056716,200,0.0031
2022 Bear,002095.SZ,2022-12-16,2022-12-23,19.72,24.0,0.21703853955375263,0.21393853955375264,500,0.0031
2022 Bear,002077.SZ,2022-12-16,2022-12-23,21.87,19.47,-0.10973936899862835,-0.11283936899862836,500,0.0031
2022 Bear,000797.SZ,2022-12-16,2022-12-23,3.88,3.59,-0.07474226804123707,-0.07784226804123708,2900,0.0031
2022 Bear,000523.SZ,2022-12-16,2022-12-23,3.9,3.88,-0.00512820512820511,-0.00822820512820511,2900,0.0031
2022 Bear,001219.SZ,2022-12-16,2022-12-23,26.52,26.11,-0.015460030165912575,-0.018560030165912574,400,0.0031
2022 Bear,000886.SZ,2022-12-16,2022-12-23,5.39,4.68,-0.13172541743970312,-0.1348254174397031,2100,0.0031
2022 Bear,001332.SZ,2022-12-16,2022-12-23,63.08,56.41,-0.10573874445149023,-0.10883874445149024,100,0.0031
2022 Bear,002591.SZ,2022-12-19,2022-12-26,7.61,6.79,-0.10775295663600526,-0.11085295663600526,300,0.0031
2022 Bear,300065.SZ,2022-12-19,2022-12-26,13.94,14.32,0.027259684361549574,0.024159684361549576,100,0.0031
2022 Bear,000716.SZ,2022-12-19,2022-12-26,7.0,6.65,-0.04999999999999993,-0.05309999999999993,300,0.0031
2022 Bear,000766.SZ,2022-12-19,2022-12-26,5.69,5.52,-0.02987697715289994,-0.03297697715289994,400,0.0031
2022 Bear,002043.SZ,2022-12-19,2022-12-26,10.7,10.74,0.0037383177570093906,0.0006383177570093907,200,0.0031
2022 Bear,000029.SZ,2022-12-19,2022-12-26,12.55,14.21,0.13227091633466137,0.12917091633466138,200,0.0031
2022 Bear,000908.SZ,2022-12-19,2022-12-26,3.42,3.23,-0.05555555555555558,-0.05865555555555558,700,0.0031
2022 Bear,000411.SZ,2022-12-19,2022-12-26,13.53,12.77,-0.05617147080561713,-0.05927147080561713,100,0.0031
2022 Bear,000597.SZ,2022-12-20,2022-12-27,8.19,6.62,-0.19169719169719168,-0.19479719169719167,200,0.0031
2022 Bear,002316.SZ,2022-12-20,2022-12-27,3.7,3.74,0.010810810810810922,0.007710810810810922,500,0.0031
2022 Bear,000006.SZ,2022-12-20,2022-12-27,5.46,6.64,0.21611721611721602,0.21301721611721602,300,0.0031
2022 Bear,000609.SZ,2022-12-20,2022-12-27,6.31,6.35,0.006339144215530945,0.0032391442155309453,200,0.0031
2022 Bear,000014.SZ,2022-12-20,2022-12-27,9.39,10.43,0.11075612353567621,0.1076561235356762,100,0.0031
2022 Bear,000639.SZ,2022-12-20,2022-12-27,4.81,4.69,-0.02494802494802484,-0.028048024948024837,300,0.0031
2022 Bear,000919.SZ,2022-12-20,2022-12-27,8.77,7.91,-0.09806157354618006,-0.10116157354618006,200,0.0031
2022 Bear,001338.SZ,2022-12-22,2022-12-29,21.18,20.14,-0.04910292728989607,-0.05220292728989607,3300,0.0031
2022 Bear,000529.SZ,2022-12-22,2022-12-29,8.0,8.18,0.022499999999999964,0.019399999999999966,8700,0.0031
2022 Bear,000756.SZ,2022-12-22,2022-12-29,38.74,32.49,-0.16133195663397004,-0.16443195663397003,1800,0.0031
2022 Bear,000863.SZ,2022-12-22,2022-12-29,4.05,4.2,0.0370370370370372,0.0339370370370372,17300,0.0031
2022 Bear,001269.SZ,2022-12-22,2022-12-29,80.2,99.19,0.23678304239401493,0.23368304239401494,800,0.0031
2022 Bear,001317.SZ,2022-12-22,2022-12-29,50.2,44.81,-0.10737051792828689,-0.1104705179282869,1300,0.0031
2022 Bear,000813.SZ,2022-12-22,2022-12-29,4.21,3.89,-0.07600950118764838,-0.07910950118764838,16600,0.0031
2022 Bear,002933.SZ,2022-12-22,2022-12-29,27.74,32.36,0.16654650324441245,0.16344650324441246,2500,0.0031
2022 Bear,001217.SZ,2022-12-22,2022-12-29,15.01,13.36,-0.10992671552298472,-0.11302671552298472,4600,0.0031
2022 Bear,000929.SZ,2022-12-22,2022-12-29,12.29,11.87,-0.03417412530512609,-0.03727412530512609,5700,0.0031
2022 Bear,000736.SZ,2022-12-23,2022-12-30,18.01,17.91,-0.005552470849528146,-0.008652470849528146,600,0.0031
2022 Bear,000953.SZ,2022-12-23,2022-12-30,7.4,6.98,-0.05675675675675673,-0.05985675675675673,1400,0.0031
2022 Bear,003027.SZ,2022-12-23,2022-12-30,23.42,24.44,0.04355251921434666,0.040452519214346665,400,0.0031
2022 Bear,002079.SZ,2022-12-23,2022-12-30,13.83,13.39,-0.0318148951554591,-0.0349148951554591,700,0.0031
2022 Bear,002077.SZ,2022-12-23,2022-12-30,19.17,18.57,-0.03129890453834128,-0.034398904538341275,500,0.0031
2022 Bear,001255.SZ,2022-12-23,2022-12-30,33.0,33.47,0.014242424242424168,0.011142424242424167,300,0.0031
2022 Bear,002037.SZ,2022-12-23,2022-12-30,11.19,11.53,0.030384271671134888,0.02728427167113489,900,0.0031
2022 Bear,001298.SZ,2022-12-23,2022-12-30,34.95,35.68,0.020886981402002736,0.017786981402002737,300,0.0031
2022 Bear,000868.SZ,2022-12-23,2022-12-30,6.4,6.84,0.06874999999999987,0.06564999999999986,1700,0.0031
2022 Bear,000797.SZ,2022-12-23,2022-12-30,3.54,3.63,0.025423728813559254,0.022323728813559256,3000,0.0031
2023 Sideways,001301.SZ,2023-01-03,2023-01-10,71.43,85.14,0.19193616127677426,0.18883616127677427,1300,0.0031
2023 Sideways,000045.SZ,2023-01-03,2023-01-10,13.42,10.67,-0.20491803278688525,-0.20801803278688524,7400,0.0031
2023 Sideways,000716.SZ,2023-01-03,2023-01-10,9.25,9.74,0.0529729729729731,0.0498729729729731,10800,0.0031
2023 Sideways,001256.SZ,2023-01-03,2023-01-10,30.0,23.51,-0.21633333333333327,-0.21943333333333326,3300,0.0031
2023 Sideways,000972.SZ,2023-01-03,2023-01-10,3.06,3.64,0.1895424836601307,0.18644248366013072,32600,0.0031
2023 Sideways,002095.SZ,2023-01-03,2023-01-10,29.02,23.59,-0.18711233631977942,-0.1902123363197794,3400,0.0031
2023 Sideways,000607.SZ,2023-01-03,2023-01-10,5.95,5.4,-0.09243697478991597,-0.09553697478991598,16800,0.0031
2023 Sideways,000863.SZ,2023-01-03,2023-01-10,4.88,4.73,-0.030737704918032627,-0.033837704918032625,20400,0.0031
2023 Sideways,002279.SZ,2023-01-03,2023-01-10,8.55,9.32,0.09005847953216373,0.08695847953216372,11600,0.0031
2023 Sideways,000929.SZ,2023-01-03,2023-01-10,11.71,12.48,0.06575576430401364,0.06265576430401364,8500,0.0031
2023 Sideways,000153.SZ,2023-01-04,2023-01-11,10.99,10.23,-0.06915377616014562,-0.07225377616014562,100,0.0031
2023 Sideways,000620.SZ,2023-01-04,2023-01-11,4.06,3.21,-0.20935960591132996,-0.21245960591132995,200,0.0031
2023 Sideways,000006.SZ,2023-01-04,2023-01-11,6.12,5.67,-0.07352941176470595,-0.07662941176470596,100,0.0031
2023 Sideways,000691.SZ,2023-01-04,2023-01-11,5.2,4.72,-0.09230769230769242,-0.09540769230769243,200,0.0031
2023 Sideways,002181.SZ,2023-01-04,2023-01-11,5.95,5.42,-0.08907563025210086,-0.09217563025210086,100,0.0031
2023 Sideways,000716.SZ,2023-01-10,2023-01-17,10.05,9.05,-0.09950248756218905,-0.10260248756218905,9700,0.0031
2023 Sideways,001256.SZ,2023-01-10,2023-01-17,23.62,22.05,-0.0664690939881456,-0.0695690939881456,4100,0.0031
2023 Sideways,001223.SZ,2023-01-10,2023-01-17,75.88,79.57,0.04862941486557726,0.04552941486557726,1200,0.0031
2023 Sideways,002717.SZ,2023-01-10,2023-01-17,3.4,2.93,-0.138235294117647,-0.141335294117647,28800,0.0031
2023 Sideways,002279.SZ,2023-01-10,2023-01-17,8.9,9.43,0.059550561797752755,0.056450561797752756,11000,0.0031
2023 Sideways,000909.SZ,2023-01-10,2023-01-17,10.9,9.36,-0.14128440366972483,-0.14438440366972483,8900,0.0031
2023 Sideways,002401.SZ,2023-01-10,2023-01-17,13.0,12.52,-0.03692307692307695,-0.040023076923076946,7500,0.0031
2023 Sideways,002195.SZ,2023-01-10,2023-01-17,2.6,2.51,-0.034615384615384714,-0.03771538461538471,37600,0.0031
2023 Sideways,002043.SZ,2023-01-10,2023-01-17,15.37,15.9,0.034482758620689724,0.031382758620689725,6300,0.0031
2023 Sideways,001301.SZ,2023-01-10,2023-01-17,84.8,92.58,0.09174528301886786,0.08864528301886786,1100,0.0031
2023 Sideways,002329.SZ,2023-01-11,2023-01-18,8.08,8.43,0.043316831683168244,0.040216831683168246,200,0.0031
2023 Sideways,000711.SZ,2023-01-11,2023-01-18,3.17,2.86,-0.09779179810725558,-0.10089179810725558,500,0.0031
2023 Sideways,002591.SZ,2023-01-11,2023-01-18,7.43,7.2,-0.030955585464333746,-0.034055585464333744,200,0.0031
